file, segment, start, end, dur, filedur, mean_intensity
engl310_24_20min,np,262.291,262.757,0.466,1202.085,72.677,
engl310_24_20min,pau,262.757,262.878,0.121,1202.085,43.358,
engl310_24_20min,np,262.878,264.618,1.740,1202.085,69.481,
engl310_24_20min,pau,264.618,264.727,0.110,1202.085,38.899,
engl310_24_20min,uh,264.727,265.180,0.452,1202.085,69.597,
engl310_24_20min,np,265.180,265.834,0.654,1202.085,67.989,
engl310_24_20min,pau,265.834,265.985,0.151,1202.085,37.538,
engl310_24_20min,np,265.985,267.155,1.170,1202.085,70.829,
engl310_24_20min,in,267.155,267.541,0.386,1202.085,48.914,
engl310_24_20min,uh,267.541,267.826,0.285,1202.085,72.148,
engl310_24_20min,np,267.826,269.100,1.274,1202.085,72.115,
engl310_24_20min,in,269.100,269.402,0.303,1202.085,45.518,
engl310_24_20min,uh,269.402,269.962,0.559,1202.085,72.590,
engl310_24_20min,other: glottal activity,269.962,270.269,0.307,1202.085,54.830,
engl310_24_20min,pau,270.269,270.332,0.063,1202.085,40.414,
engl310_24_20min,np,270.332,271.166,0.834,1202.085,70.671,
engl310_24_20min,in,271.166,271.284,0.118,1202.085,46.782,
engl310_24_20min,pau,271.284,271.397,0.113,1202.085,37.367,
engl310_24_20min,np,271.397,272.166,0.769,1202.085,72.932,
engl310_24_20min,pau,272.166,272.244,0.078,1202.085,42.402,
engl310_24_20min,other: throat clear,272.244,272.757,0.513,1202.085,66.135,
engl310_24_20min,in,272.757,273.216,0.459,1202.085,52.417,
engl310_24_20min,uh,273.216,273.654,0.438,1202.085,69.682,
engl310_24_20min,in,273.654,273.948,0.294,1202.085,56.096,
engl310_24_20min,pau,273.948,274.006,0.058,1202.085,42.693,
engl310_24_20min,np,274.006,274.571,0.565,1202.085,73.607,
engl310_24_20min,pau,274.571,274.615,0.044,1202.085,39.244,
engl310_24_20min,np,274.615,276.614,2.000,1202.085,77.413,
engl310_24_20min,pau,276.614,276.756,0.141,1202.085,49.690,
engl310_24_20min,other: throat clear,276.756,277.217,0.462,1202.085,74.804,
engl310_24_20min,in,277.217,277.698,0.481,1202.085,57.236,
engl310_24_20min,uh,277.698,277.967,0.269,1202.085,78.577,
engl310_24_20min,pau,277.967,278.063,0.096,1202.085,58.418,
engl310_24_20min,np,278.063,278.921,0.857,1202.085,71.378,
engl310_24_20min,pau,278.921,279.005,0.084,1202.085,53.051,
engl310_24_20min,in,279.005,279.280,0.275,1202.085,46.170,
engl310_24_20min,pau,279.280,279.337,0.057,1202.085,37.515,
engl310_24_20min,other: glottal pulse,279.337,279.351,0.014,1202.085,54.570,
engl310_24_20min,pau,279.351,279.433,0.082,1202.085,38.535,
engl310_24_20min,um,279.433,279.913,0.480,1202.085,73.900,
engl310_24_20min,ex,279.913,280.076,0.163,1202.085,52.646,
engl310_24_20min,pau,280.076,280.499,0.423,1202.085,38.578,
engl310_24_20min,uh,280.499,281.300,0.801,1202.085,65.710,
engl310_24_20min,pau,281.300,281.425,0.125,1202.085,38.525,
engl310_24_20min,other: glottal activity,281.425,281.772,0.347,1202.085,46.668,
engl310_24_20min,np,281.772,287.132,5.360,1202.085,73.010,
engl310_24_20min,pau,287.132,287.287,0.155,1202.085,47.158,
engl310_24_20min,uh,287.287,287.531,0.244,1202.085,70.757,
engl310_24_20min,in,287.531,287.946,0.414,1202.085,50.871,
engl310_24_20min,uh,287.946,288.378,0.432,1202.085,70.358,
engl310_24_20min,np,288.378,288.911,0.534,1202.085,70.406,
engl310_24_20min,uh,288.911,289.240,0.328,1202.085,72.901,
engl310_24_20min,np,289.240,289.868,0.628,1202.085,69.226,
engl310_24_20min,ex,289.868,290.044,0.176,1202.085,57.654,
engl310_24_20min,in,290.044,290.347,0.303,1202.085,44.827,
engl310_24_20min,pau,290.347,290.665,0.317,1202.085,37.407,
engl310_24_20min,other: glottal activity,290.665,291.256,0.591,1202.085,58.766,
engl310_24_20min,np,291.256,291.840,0.584,1202.085,69.296,
engl310_24_20min,pau,291.840,291.914,0.074,1202.085,48.500,
engl310_24_20min,np,291.914,293.978,2.064,1202.085,73.868,
engl310_24_20min,pau,293.978,294.166,0.188,1202.085,50.184,
engl310_24_20min,other: throat clear,294.166,294.495,0.329,1202.085,68.889,
engl310_24_20min,uh,294.495,294.763,0.268,1202.085,72.894,
engl310_24_20min,in,294.763,295.262,0.499,1202.085,51.564,
engl310_24_20min,uh,295.262,295.716,0.454,1202.085,69.585,
engl310_24_20min,pau,295.716,296.034,0.318,1202.085,37.897,
engl310_24_20min,np,296.034,297.008,0.974,1202.085,76.768,
engl310_24_20min,um,297.008,297.353,0.345,1202.085,74.221,
engl310_24_20min,pau,297.353,297.445,0.092,1202.085,40.175,
engl310_24_20min,uh,297.445,297.632,0.187,1202.085,68.508,
engl310_24_20min,np,297.632,301.124,3.492,1202.085,73.061,
engl310_24_20min,pau,301.124,302.083,0.959,1202.085,40.671,
engl310_24_20min,cl,302.083,302.193,0.110,1202.085,58.051,
engl310_24_20min,uh,302.193,302.527,0.334,1202.085,72.922,
engl310_24_20min,np,302.527,302.857,0.330,1202.085,70.058,
engl310_24_20min,pau,302.857,302.912,0.055,1202.085,45.194,
engl310_24_20min,in,302.912,303.378,0.466,1202.085,49.210,
engl310_24_20min,uh,303.378,303.776,0.397,1202.085,67.196,
engl310_24_20min,np,303.776,304.244,0.468,1202.085,70.032,
engl310_24_20min,pau,304.244,304.541,0.297,1202.085,41.016,
engl310_24_20min,in,304.541,304.912,0.371,1202.085,39.266,
engl310_24_20min,np,304.912,305.368,0.456,1202.085,74.741,
engl310_24_20min,ex,305.368,305.430,0.062,1202.085,54.982,
engl310_24_20min,in,305.430,305.814,0.384,1202.085,48.610,
engl310_24_20min,um,305.814,306.223,0.409,1202.085,73.492,
engl310_24_20min,pau,306.223,306.541,0.317,1202.085,50.301,
engl310_24_20min,cl,306.541,306.562,0.022,1202.085,54.773,
engl310_24_20min,pau,306.562,308.000,1.437,1202.085,41.759,
engl310_24_20min,np,308.000,308.820,0.821,1202.085,73.052,
engl310_24_20min,pau,308.820,308.966,0.145,1202.085,38.943,
engl310_24_20min,np,308.966,309.662,0.697,1202.085,72.374,
engl310_24_20min,pau,309.662,309.837,0.174,1202.085,36.898,
engl310_24_20min,np,309.837,313.892,4.055,1202.085,69.227,
engl310_24_20min,pau,313.892,313.993,0.101,1202.085,44.972,
engl310_24_20min,in,313.993,314.600,0.607,1202.085,48.581,
engl310_24_20min,uh,314.600,314.932,0.332,1202.085,69.433,
engl310_24_20min,pau,314.932,315.183,0.251,1202.085,45.728,
engl310_24_20min,np,315.183,316.908,1.725,1202.085,71.779,
engl310_24_20min,pau,316.908,317.102,0.194,1202.085,44.187,
engl310_24_20min,other: throat clear,317.102,317.601,0.499,1202.085,73.395,
engl310_24_20min,in,317.601,317.997,0.396,1202.085,54.964,
engl310_24_20min,uh,317.997,318.292,0.295,1202.085,77.925,
engl310_24_20min,np,318.292,318.591,0.299,1202.085,77.519,
engl310_24_20min,pau,318.591,318.745,0.154,1202.085,51.418,
engl310_24_20min,np,318.745,319.180,0.435,1202.085,79.336,
engl310_24_20min,uh,319.180,319.471,0.290,1202.085,77.427,
engl310_24_20min,np,319.471,320.159,0.688,1202.085,74.926,
engl310_24_20min,ex,320.159,320.326,0.168,1202.085,53.912,
engl310_24_20min,in,320.326,320.649,0.322,1202.085,50.125,
engl310_24_20min,uh,320.649,321.087,0.439,1202.085,76.762,
engl310_24_20min,pau,321.087,321.180,0.092,1202.085,46.148,
engl310_24_20min,np,321.180,321.565,0.385,1202.085,80.214,
engl310_24_20min,uh,321.565,321.762,0.197,1202.085,78.396,
engl310_24_20min,ex,321.762,321.935,0.173,1202.085,66.208,
engl310_24_20min,np,321.935,324.257,2.321,1202.085,77.940,
engl310_24_20min,pau,324.257,324.311,0.055,1202.085,52.029,
engl310_24_20min,in,324.311,324.684,0.372,1202.085,53.512,
engl310_24_20min,uh,324.684,325.061,0.377,1202.085,78.555,
engl310_24_20min,in,325.061,325.435,0.375,1202.085,51.052,
engl310_24_20min,other: glottal pulse,325.435,325.470,0.035,1202.085,50.872,
engl310_24_20min,pau,325.470,325.525,0.055,1202.085,34.188,
engl310_24_20min,uh,325.525,326.005,0.479,1202.085,76.174,
engl310_24_20min,other: glottal activity,326.005,326.278,0.274,1202.085,60.147,
engl310_24_20min,np,326.278,326.729,0.451,1202.085,75.998,
engl310_24_20min,um,326.729,326.992,0.263,1202.085,79.799,
engl310_24_20min,ex,326.992,327.166,0.174,1202.085,58.841,
engl310_24_20min,pau,327.166,327.326,0.160,1202.085,35.284,
engl310_24_20min,cl,327.326,327.350,0.024,1202.085,51.965,
engl310_24_20min,pau,327.350,327.510,0.160,1202.085,40.360,
engl310_24_20min,uh,327.510,327.956,0.446,1202.085,68.181,
engl310_24_20min,pau,327.956,329.258,1.302,1202.085,36.730,
engl310_24_20min,np,329.258,329.966,0.709,1202.085,71.682,
engl310_24_20min,pau,329.966,330.018,0.051,1202.085,51.339,
engl310_24_20min,np,330.018,331.203,1.185,1202.085,75.252,
engl310_24_20min,uh,331.203,331.587,0.383,1202.085,74.224,
engl310_24_20min,np,331.587,334.471,2.885,1202.085,73.521,
engl310_24_20min,in,334.471,334.770,0.298,1202.085,51.219,
engl310_24_20min,np,334.770,336.750,1.980,1202.085,74.285,
engl310_24_20min,pau,336.750,336.907,0.157,1202.085,46.526,
engl310_24_20min,other: throat clear,336.907,337.239,0.332,1202.085,70.403,
engl310_24_20min,pau,337.239,338.395,1.155,1202.085,36.819,
engl310_24_20min,cl,338.395,338.489,0.094,1202.085,58.581,
engl310_24_20min,other: glottal activity,338.489,338.565,0.076,1202.085,49.368,
engl310_24_20min,pau,338.565,338.607,0.043,1202.085,37.190,
engl310_24_20min,uh,338.607,338.929,0.322,1202.085,73.824,
engl310_24_20min,pau,338.929,338.983,0.054,1202.085,44.762,
engl310_24_20min,in,338.983,339.874,0.891,1202.085,52.100,
engl310_24_20min,pau,339.874,339.993,0.119,1202.085,33.426,
engl310_24_20min,np,339.993,341.850,1.857,1202.085,76.363,
engl310_24_20min,pau,341.850,341.918,0.068,1202.085,48.622,
engl310_24_20min,ex,341.918,342.403,0.486,1202.085,46.478,
engl310_24_20min,pau,342.403,342.858,0.454,1202.085,32.144,
engl310_24_20min,in,342.858,343.713,0.856,1202.085,35.277,
engl310_24_20min,cl,343.713,343.797,0.084,1202.085,54.741,
engl310_24_20min,in,343.797,344.188,0.391,1202.085,50.125,
engl310_24_20min,pau,344.188,344.281,0.093,1202.085,40.934,
engl310_24_20min,np,344.281,346.836,2.555,1202.085,75.997,
engl310_24_20min,pau,346.836,347.067,0.231,1202.085,36.568,
engl310_24_20min,other: glottal pulse,347.067,347.101,0.034,1202.085,52.034,
engl310_24_20min,pau,347.101,347.187,0.086,1202.085,39.959,
engl310_24_20min,np,347.187,348.820,1.633,1202.085,73.123,
engl310_24_20min,in,348.820,349.260,0.440,1202.085,48.821,
engl310_24_20min,uh,349.260,349.474,0.215,1202.085,74.364,
engl310_24_20min,np,349.474,350.443,0.969,1202.085,73.571,
engl310_24_20min,pau,350.443,350.563,0.120,1202.085,45.628,
engl310_24_20min,np,350.563,351.724,1.161,1202.085,75.755,
engl310_24_20min,ex,351.724,351.858,0.134,1202.085,44.326,
engl310_24_20min,in,351.858,352.132,0.274,1202.085,38.677,
engl310_24_20min,pau,352.132,352.402,0.269,1202.085,34.128,
engl310_24_20min,in,352.402,352.801,0.400,1202.085,47.283,
engl310_24_20min,pau,352.801,352.981,0.180,1202.085,37.671,
engl310_24_20min,np,352.981,355.849,2.868,1202.085,75.659,
engl310_24_20min,in,355.849,356.195,0.347,1202.085,40.179,
engl310_24_20min,pau,356.195,356.381,0.185,1202.085,36.495,
engl310_24_20min,np,356.381,357.224,0.843,1202.085,71.526,
engl310_24_20min,pau,357.224,357.324,0.100,1202.085,45.843,
engl310_24_20min,np,357.324,357.918,0.594,1202.085,72.040,
engl310_24_20min,ex,357.918,358.026,0.108,1202.085,54.481,
engl310_24_20min,pau,358.026,358.282,0.256,1202.085,40.924,
engl310_24_20min,np,358.282,363.160,4.878,1202.085,70.363,
engl310_24_20min,in,363.160,363.526,0.366,1202.085,50.439,
engl310_24_20min,uh,363.526,363.964,0.438,1202.085,72.161,
engl310_24_20min,np,363.964,366.625,2.661,1202.085,69.560,
engl310_24_20min,pau,366.625,366.755,0.131,1202.085,41.854,
engl310_24_20min,other: throat clear,366.755,367.066,0.311,1202.085,67.469,
engl310_24_20min,np,367.066,367.381,0.315,1202.085,40.427,
engl310_24_20min,in,367.381,368.196,0.815,1202.085,52.521,
engl310_24_20min,pau,368.196,368.262,0.067,1202.085,38.050,
engl310_24_20min,np,368.262,371.670,3.408,1202.085,77.036,
engl310_24_20min,pau,371.670,371.792,0.123,1202.085,46.149,
engl310_24_20min,in,371.792,372.048,0.255,1202.085,49.267,
engl310_24_20min,pau,372.048,372.101,0.054,1202.085,43.484,
engl310_24_20min,uh,372.101,372.269,0.168,1202.085,71.082,
engl310_24_20min,pau,372.269,372.315,0.046,1202.085,47.760,
engl310_24_20min,np,372.315,373.200,0.885,1202.085,74.473,
engl310_24_20min,pau,373.200,373.283,0.083,1202.085,41.590,
engl310_24_20min,np,373.283,374.189,0.906,1202.085,72.727,
engl310_24_20min,ex,374.189,374.313,0.123,1202.085,43.254,
engl310_24_20min,pau,374.313,375.481,1.168,1202.085,34.143,
engl310_24_20min,cl,375.481,375.547,0.066,1202.085,49.843,
engl310_24_20min,pau,375.547,375.620,0.074,1202.085,45.732,
engl310_24_20min,in,375.620,376.303,0.683,1202.085,43.565,
engl310_24_20min,pau,376.303,376.634,0.331,1202.085,41.954,
engl310_24_20min,np,376.634,377.163,0.530,1202.085,68.203,
engl310_24_20min,pau,377.163,377.797,0.634,1202.085,41.792,
engl310_24_20min,np,377.797,378.307,0.509,1202.085,70.063,
engl310_24_20min,pau,378.307,378.374,0.067,1202.085,52.387,
engl310_24_20min,np,378.374,379.857,1.483,1202.085,74.202,
engl310_24_20min,pau,379.857,379.903,0.046,1202.085,45.414,
engl310_24_20min,in,379.903,380.215,0.312,1202.085,47.997,
engl310_24_20min,pau,380.215,380.507,0.292,1202.085,37.134,
engl310_24_20min,np,380.507,382.383,1.876,1202.085,74.218,
engl310_24_20min,pau,382.383,382.545,0.162,1202.085,51.177,
engl310_24_20min,np,382.545,384.067,1.522,1202.085,75.199,
engl310_24_20min,pau,384.067,384.119,0.052,1202.085,52.720,
engl310_24_20min,in,384.119,384.349,0.231,1202.085,44.218,
engl310_24_20min,pau,384.349,384.423,0.074,1202.085,39.256,
engl310_24_20min,np,384.423,386.207,1.784,1202.085,68.392,
engl310_24_20min,pau,386.207,386.252,0.045,1202.085,47.216,
engl310_24_20min,in,386.252,386.485,0.233,1202.085,43.150,
engl310_24_20min,pau,386.485,386.645,0.160,1202.085,53.013,
engl310_24_20min,np,386.645,386.973,0.328,1202.085,80.079,
engl310_24_20min,pau,386.973,387.216,0.243,1202.085,50.678,
engl310_24_20min,np,387.216,388.298,1.082,1202.085,72.494,
engl310_24_20min,pau,388.298,388.664,0.366,1202.085,41.468,
engl310_24_20min,np,388.664,389.378,0.714,1202.085,75.952,
engl310_24_20min,ex,389.378,389.595,0.218,1202.085,44.955,
engl310_24_20min,pau,389.595,391.414,1.819,1202.085,39.340,
engl310_24_20min,in,391.414,391.616,0.202,1202.085,43.841,
engl310_24_20min,pau,391.616,391.707,0.091,1202.085,37.738,
engl310_24_20min,np,391.707,393.799,2.092,1202.085,78.129,
engl310_24_20min,pau,393.799,394.178,0.379,1202.085,43.992,
engl310_24_20min,np,394.178,395.687,1.509,1202.085,74.571,
engl310_24_20min,pai,395.687,396.077,0.390,1202.085,38.223,
engl310_24_20min,np,396.077,397.854,1.777,1202.085,69.255,
engl310_24_20min,pau,397.854,397.910,0.056,1202.085,41.228,
engl310_24_20min,in,397.910,398.328,0.418,1202.085,46.077,
engl310_24_20min,np,398.328,398.532,0.205,1202.085,71.392,
engl310_24_20min,pau,398.532,398.670,0.137,1202.085,46.772,
engl310_24_20min,in,398.670,398.805,0.135,1202.085,45.433,
engl310_24_20min,pau,398.805,399.235,0.430,1202.085,40.098,
engl310_24_20min,np,399.235,399.437,0.202,1202.085,68.272,
engl310_24_20min,pau,399.437,399.598,0.161,1202.085,45.840,
engl310_24_20min,np,399.598,401.993,2.395,1202.085,73.296,
engl310_24_20min,pau,401.993,402.079,0.087,1202.085,42.745,
engl310_24_20min,np,402.079,403.812,1.732,1202.085,69.838,
engl310_24_20min,pau,403.812,403.891,0.080,1202.085,43.167,
engl310_24_20min,in,403.891,404.132,0.240,1202.085,44.925,
engl310_24_20min,pau,404.132,404.220,0.088,1202.085,33.324,
engl310_24_20min,np,404.220,405.840,1.620,1202.085,73.091,
engl310_24_20min,pau,405.840,405.937,0.097,1202.085,48.626,
engl310_24_20min,uh,405.937,406.153,0.216,1202.085,70.771,
engl310_24_20min,np,406.153,407.383,1.230,1202.085,73.418,
engl310_24_20min,pau,407.383,407.621,0.239,1202.085,44.653,
engl310_24_20min,np,407.621,408.876,1.255,1202.085,73.569,
engl310_24_20min,pau,408.876,408.916,0.040,1202.085,40.682,
engl310_24_20min,in,408.916,409.141,0.225,1202.085,48.772,
engl310_24_20min,pau,409.141,409.209,0.068,1202.085,37.941,
engl310_24_20min,np,409.209,409.733,0.524,1202.085,74.378,
engl310_24_20min,in,409.733,409.974,0.241,1202.085,46.566,
engl310_24_20min,pau,409.974,410.086,0.112,1202.085,38.700,
engl310_24_20min,np,410.086,410.907,0.821,1202.085,73.546,
engl310_24_20min,in,410.907,411.202,0.295,1202.085,50.542,
engl310_24_20min,pau,411.202,411.253,0.052,1202.085,36.241,
engl310_24_20min,other: glottal activity/creaky voice,411.253,412.011,0.757,1202.085,64.840,
engl310_24_20min,np,412.011,413.292,1.281,1202.085,75.450,
engl310_24_20min,pau,413.292,413.418,0.126,1202.085,49.646,
engl310_24_20min,np,413.418,414.088,0.670,1202.085,75.373,
engl310_24_20min,pau,414.088,414.137,0.049,1202.085,62.256,
engl310_24_20min,in,414.137,414.357,0.220,1202.085,52.000,
engl310_24_20min,uh,414.357,414.658,0.301,1202.085,72.891,
engl310_24_20min,np,414.658,416.845,2.187,1202.085,72.672,
engl310_24_20min,pau,416.845,416.904,0.059,1202.085,51.242,
engl310_24_20min,in,416.904,417.221,0.317,1202.085,48.697,
engl310_24_20min,uh,417.221,417.648,0.427,1202.085,73.118,
engl310_24_20min,pau,417.648,417.759,0.111,1202.085,45.263,
engl310_24_20min,np,417.759,421.117,3.357,1202.085,71.415,
engl310_24_20min,pau,421.117,421.158,0.041,1202.085,50.814,
engl310_24_20min,in,421.158,421.346,0.188,1202.085,44.840,
engl310_24_20min,pau,421.346,421.434,0.088,1202.085,35.665,
engl310_24_20min,np,421.434,422.058,0.624,1202.085,70.718,
engl310_24_20min,pau,422.058,422.129,0.071,1202.085,44.767,
engl310_24_20min,in,422.129,422.438,0.309,1202.085,48.476,
engl310_24_20min,uh,422.438,422.831,0.393,1202.085,73.124,
engl310_24_20min,pau,422.831,422.926,0.096,1202.085,46.833,
engl310_24_20min,uh,422.926,423.089,0.163,1202.085,61.444,
engl310_24_20min,pau,423.089,423.182,0.092,1202.085,41.521,
engl310_24_20min,uh,423.182,423.420,0.238,1202.085,71.304,
engl310_24_20min,pau,423.420,423.470,0.050,1202.085,46.436,
engl310_24_20min,np,423.470,423.602,0.131,1202.085,74.305,
engl310_24_20min,pau,423.602,423.985,0.383,1202.085,46.037,
engl310_24_20min,np,423.985,425.522,1.537,1202.085,74.089,
engl310_24_20min,pau,425.522,425.586,0.064,1202.085,47.223,
engl310_24_20min,in,425.586,425.854,0.269,1202.085,47.862,
engl310_24_20min,um,425.854,426.431,0.577,1202.085,71.029,
engl310_24_20min,pau,426.431,426.740,0.309,1202.085,40.985,
engl310_24_20min,np,426.740,427.291,0.551,1202.085,72.234,
engl310_24_20min,pau,427.291,427.707,0.415,1202.085,47.258,
engl310_24_20min,other: glottal activity,427.707,427.986,0.279,1202.085,56.134,
engl310_24_20min,np,427.986,429.854,1.869,1202.085,72.364,
engl310_24_20min,pau,429.854,429.885,0.031,1202.085,42.478,
engl310_24_20min,in,429.885,430.152,0.267,1202.085,47.836,
engl310_24_20min,pau,430.152,430.216,0.064,1202.085,36.021,
engl310_24_20min,np,430.216,432.782,2.566,1202.085,71.791,
engl310_24_20min,pau,432.782,432.814,0.032,1202.085,50.178,
engl310_24_20min,in,432.814,433.076,0.262,1202.085,48.032,
engl310_24_20min,pau,433.076,433.118,0.042,1202.085,41.756,
engl310_24_20min,um,433.118,433.616,0.498,1202.085,72.577,
engl310_24_20min,pau,433.616,433.822,0.206,1202.085,47.520,
engl310_24_20min,np,433.822,435.141,1.319,1202.085,73.733,
engl310_24_20min,pau,435.141,435.191,0.050,1202.085,42.980,
engl310_24_20min,in,435.191,435.352,0.161,1202.085,44.045,
engl310_24_20min,pau,435.352,435.432,0.080,1202.085,38.237,
engl310_24_20min,np,435.432,437.379,1.947,1202.085,71.737,
engl310_24_20min,pau,437.379,437.702,0.324,1202.085,46.754,
engl310_24_20min,np,437.702,438.136,0.434,1202.085,78.550,
engl310_24_20min,pau,438.136,438.317,0.180,1202.085,47.287,
engl310_24_20min,other: throat clear,438.317,438.573,0.256,1202.085,74.862,
engl310_24_20min,pau,438.573,438.805,0.232,1202.085,44.532,
engl310_24_20min,in,438.805,439.130,0.325,1202.085,54.753,
engl310_24_20min,pau,439.130,439.159,0.029,1202.085,44.504,
engl310_24_20min,uh,439.159,439.450,0.292,1202.085,79.851,
engl310_24_20min,in,439.450,440.014,0.564,1202.085,52.666,
engl310_24_20min,pau,440.014,440.058,0.043,1202.085,39.414,
engl310_24_20min,np,440.058,440.479,0.421,1202.085,77.448,
engl310_24_20min,um,440.479,440.683,0.204,1202.085,83.320,
engl310_24_20min,pau,440.683,440.848,0.166,1202.085,47.312,
engl310_24_20min,other: thoat clear,440.848,441.203,0.354,1202.085,74.640,
engl310_24_20min,pau,441.203,442.655,1.453,1202.085,38.660,
engl310_24_20min,cl,442.655,442.763,0.107,1202.085,56.696,
engl310_24_20min,pau,442.763,442.863,0.100,1202.085,45.932,
engl310_24_20min,in,442.863,443.136,0.273,1202.085,52.799,
engl310_24_20min,pau,443.136,443.177,0.041,1202.085,44.313,
engl310_24_20min,uh,443.177,443.582,0.405,1202.085,79.108,
engl310_24_20min,pau,443.582,443.863,0.281,1202.085,42.300,
engl310_24_20min,np,443.863,444.097,0.234,1202.085,76.901,
engl310_24_20min,pau,444.097,444.192,0.095,1202.085,50.178,
engl310_24_20min,np,444.192,446.901,2.709,1202.085,78.507,
engl310_24_20min,uh,446.901,447.189,0.289,1202.085,75.447,
engl310_24_20min,np,447.189,447.903,0.714,1202.085,76.561,
engl310_24_20min,pau,447.903,448.034,0.131,1202.085,49.791,
engl310_24_20min,uh,448.034,448.262,0.228,1202.085,62.218,
engl310_24_20min,in,448.262,448.558,0.297,1202.085,47.154,
engl310_24_20min,pau,448.558,448.604,0.046,1202.085,39.387,
engl310_24_20min,uh,448.604,448.911,0.306,1202.085,63.025,
engl310_24_20min,in,448.911,449.125,0.214,1202.085,45.220,
engl310_24_20min,pau,449.125,449.169,0.043,1202.085,37.483,
engl310_24_20min,np,449.169,450.350,1.182,1202.085,73.116,
engl310_24_20min,uh,450.350,450.522,0.172,1202.085,71.173,
engl310_24_20min,np,450.522,451.131,0.610,1202.085,69.982,
engl310_24_20min,pau,451.131,451.272,0.141,1202.085,38.156,
engl310_24_20min,uh,451.272,451.510,0.238,1202.085,70.356,
engl310_24_20min,np,451.510,453.087,1.577,1202.085,76.356,
engl310_24_20min,pau,453.087,453.245,0.157,1202.085,47.192,
engl310_24_20min,other: throat clear,453.245,453.584,0.339,1202.085,70.407,
engl310_24_20min,pau,453.584,453.682,0.098,1202.085,39.283,
engl310_24_20min,in,453.682,454.097,0.415,1202.085,52.442,
engl310_24_20min,pau,454.097,454.136,0.039,1202.085,41.650,
engl310_24_20min,uh,454.136,454.392,0.256,1202.085,72.105,
engl310_24_20min,pau,454.392,454.470,0.078,1202.085,46.663,
engl310_24_20min,np,454.470,455.029,0.559,1202.085,74.652,
engl310_24_20min,pau,455.029,455.151,0.121,1202.085,49.820,
engl310_24_20min,in,455.151,455.538,0.388,1202.085,40.574,
engl310_24_20min,pau,455.538,455.840,0.301,1202.085,38.447,
engl310_24_20min,np,455.840,456.282,0.442,1202.085,75.901,
engl310_24_20min,uh,456.282,456.577,0.295,1202.085,75.160,
engl310_24_20min,pau,456.577,456.635,0.058,1202.085,47.924,
engl310_24_20min,uh,456.635,456.870,0.235,1202.085,70.206,
engl310_24_20min,np,456.870,458.353,1.483,1202.085,73.696,
engl310_24_20min,ex,458.353,458.564,0.211,1202.085,61.295,
engl310_24_20min,pau,458.564,458.597,0.033,1202.085,41.627,
engl310_24_20min,np,458.597,464.496,5.899,1202.085,72.164,
engl310_24_20min,pau,464.496,464.613,0.116,1202.085,50.203,
engl310_24_20min,in,464.613,464.961,0.348,1202.085,52.241,
engl310_24_20min,pau,464.961,464.996,0.035,1202.085,43.312,
engl310_24_20min,uh,464.996,465.309,0.314,1202.085,71.815,
engl310_24_20min,np,465.309,465.699,0.390,1202.085,73.450,
engl310_24_20min,pau,465.699,466.518,0.819,1202.085,41.970,
engl310_24_20min,np,466.518,467.528,1.010,1202.085,73.507,
engl310_24_20min,in,467.528,467.734,0.206,1202.085,46.743,
engl310_24_20min,pau,467.734,467.952,0.218,1202.085,36.151,
engl310_24_20min,np,467.952,470.871,2.919,1202.085,71.517,
engl310_24_20min,pau,470.871,470.936,0.065,1202.085,50.342,
engl310_24_20min,in,470.936,471.238,0.302,1202.085,48.688,
engl310_24_20min,pau,471.238,471.268,0.030,1202.085,39.020,
engl310_24_20min,uh,471.268,471.710,0.442,1202.085,72.997,
engl310_24_20min,pau,471.710,471.758,0.048,1202.085,48.183,
engl310_24_20min,np,471.758,471.894,0.137,1202.085,69.599,
engl310_24_20min,pau,471.894,472.073,0.178,1202.085,44.426,
engl310_24_20min,np,472.073,475.091,3.018,1202.085,73.383,
engl310_24_20min,pau,475.091,475.119,0.028,1202.085,49.894,
engl310_24_20min,in,475.119,475.332,0.212,1202.085,48.928,
engl310_24_20min,pau,475.332,475.393,0.062,1202.085,34.926,
engl310_24_20min,np,475.393,476.329,0.935,1202.085,73.038,
engl310_24_20min,pau,476.329,476.481,0.152,1202.085,39.657,
engl310_24_20min,np,476.481,477.731,1.250,1202.085,72.319,
engl310_24_20min,uh,477.731,478.002,0.271,1202.085,68.811,
engl310_24_20min,np,478.002,478.866,0.864,1202.085,72.778,
engl310_24_20min,pau,478.866,479.066,0.200,1202.085,47.888,
engl310_24_20min,other: throat clear,479.066,479.269,0.203,1202.085,70.036,
engl310_24_20min,pau,479.269,479.317,0.048,1202.085,44.693,
engl310_24_20min,in,479.317,479.977,0.661,1202.085,51.316,
engl310_24_20min,uh,479.977,480.203,0.226,1202.085,74.890,
engl310_24_20min,in,480.203,480.438,0.234,1202.085,52.645,
engl310_24_20min,pau,480.438,480.515,0.078,1202.085,47.086,
engl310_24_20min,np,480.515,481.502,0.987,1202.085,73.315,
engl310_24_20min,pau,481.502,481.609,0.107,1202.085,50.598,
engl310_24_20min,np,481.609,481.816,0.207,1202.085,71.158,
engl310_24_20min,pau,481.816,481.982,0.166,1202.085,45.262,
engl310_24_20min,uh,481.982,482.354,0.371,1202.085,68.119,
engl310_24_20min,in,482.354,482.735,0.382,1202.085,54.074,
engl310_24_20min,uh,482.735,483.071,0.336,1202.085,67.912,
engl310_24_20min,np,483.071,483.733,0.662,1202.085,68.836,
