file, segment, start, end, dur, filedur, mean_intensity
Track15_noNarrator,pau,311.207,311.351,0.144,358.182,26.605,
Track15_noNarrator,np,311.351,312.269,0.917,358.182,79.538,
Track15_noNarrator,pau,312.269,312.469,0.201,358.182,25.309,
Track15_noNarrator,in,312.469,313.122,0.652,358.182,41.515,
Track15_noNarrator,um,313.122,313.465,0.343,358.182,75.421,
Track15_noNarrator,np,313.465,317.166,3.701,358.182,78.132,
Track15_noNarrator,in,317.166,317.676,0.510,358.182,48.538,
Track15_noNarrator,pau,317.676,317.744,0.068,358.182,51.255,
Track15_noNarrator,np,317.744,320.877,3.133,358.182,79.189,
Track15_noNarrator,pau,320.877,320.929,0.052,358.182,28.957,
Track15_noNarrator,in,320.929,321.329,0.400,358.182,41.033,
Track15_noNarrator,pau,321.329,321.674,0.345,358.182,24.283,
Track15_noNarrator,np,321.674,321.792,0.118,358.182,64.572,
Track15_noNarrator,pau,321.792,321.901,0.109,358.182,29.867,
Track15_noNarrator,np,321.901,324.598,2.697,358.182,78.524,
Track15_noNarrator,pau,324.598,324.627,0.029,358.182,31.477,
Track15_noNarrator,in,324.627,325.070,0.442,358.182,41.926,
Track15_noNarrator,pau,325.070,325.102,0.032,358.182,30.358,
Track15_noNarrator,um,325.102,325.560,0.459,358.182,78.263,
Track15_noNarrator,pau,325.560,325.629,0.068,358.182,42.123,
Track15_noNarrator,np,325.629,325.941,0.313,358.182,79.199,
Track15_noNarrator,pau,325.941,326.051,0.110,358.182,32.869,
Track15_noNarrator,np,326.051,326.390,0.339,358.182,78.879,
Track15_noNarrator,pau,326.390,326.453,0.063,358.182,42.513,
Track15_noNarrator,np,326.453,328.507,2.054,358.182,79.059,
Track15_noNarrator,in,328.507,328.878,0.371,358.182,43.869,
Track15_noNarrator,pau,328.878,329.138,0.260,358.182,30.844,
Track15_noNarrator,np,329.138,330.418,1.281,358.182,78.903,
Track15_noNarrator,in,330.418,330.637,0.219,358.182,44.021,
Track15_noNarrator,np,330.637,332.722,2.084,358.182,79.132,
Track15_noNarrator,pau,332.722,333.012,0.290,358.182,28.928,
Track15_noNarrator,np,333.012,336.401,3.390,358.182,78.695,
Track15_noNarrator,pau,336.401,336.444,0.042,358.182,33.025,
Track15_noNarrator,in,336.444,336.914,0.470,358.182,42.191,
Track15_noNarrator,um,336.914,337.202,0.288,358.182,75.957,
Track15_noNarrator,pau,337.202,337.257,0.055,358.182,42.748,
Track15_noNarrator,np,337.257,338.339,1.082,358.182,80.941,
Track15_noNarrator,pau,338.339,338.704,0.365,358.182,31.297,
Track15_noNarrator,in,338.704,338.958,0.254,358.182,42.551,
Track15_noNarrator,pau,338.958,339.067,0.109,358.182,23.407,
Track15_noNarrator,np,339.067,339.281,0.214,358.182,78.862,
Track15_noNarrator,pau,339.281,339.341,0.060,358.182,35.413,
Track15_noNarrator,np,339.341,342.567,3.226,358.182,79.089,
Track15_noNarrator,in,342.567,343.008,0.441,358.182,40.219,
Track15_noNarrator,pau,343.008,343.058,0.050,358.182,23.107,
Track15_noNarrator,other: glottal,343.058,343.201,0.143,358.182,61.464,
Track15_noNarrator,pau,343.201,343.324,0.123,358.182,27.267,
Track15_noNarrator,np,343.324,346.131,2.807,358.182,78.184,
Track15_noNarrator,in,346.131,346.458,0.327,358.182,39.149,
Track15_noNarrator,pau,346.458,346.795,0.337,358.182,25.477,
Track15_noNarrator,um,346.795,347.082,0.287,358.182,77.267,
Track15_noNarrator,np,347.082,348.658,1.576,358.182,78.370,
Track15_noNarrator,pau,348.658,348.811,0.152,358.182,34.725,
Track15_noNarrator,np,348.811,350.019,1.208,358.182,78.581,
Track15_noNarrator,pau,350.019,350.227,0.207,358.182,31.055,
Track15_noNarrator,np,350.227,350.500,0.274,358.182,79.835,
Track15_noNarrator,pau,350.500,350.572,0.071,358.182,31.225,
Track15_noNarrator,np,350.572,352.163,1.592,358.182,79.906,
Track15_noNarrator,in,352.163,352.687,0.523,358.182,40.756,
Track15_noNarrator,pau,352.687,352.834,0.147,358.182,22.498,
Track15_noNarrator,np,352.834,353.267,0.433,358.182,79.324,
Track15_noNarrator,pau,353.267,353.338,0.071,358.182,38.232,
Track15_noNarrator,np,353.338,354.411,1.073,358.182,80.939,
Track15_noNarrator,in,354.411,354.662,0.251,358.182,41.957,
Track15_noNarrator,pau,354.662,354.746,0.084,358.182,29.392,
Track15_noNarrator,np,354.746,355.330,0.583,358.182,81.997,
Track15_noNarrator,pau,355.330,355.359,0.029,358.182,37.571,
Track15_noNarrator,uh,355.359,355.589,0.230,358.182,72.590,
Track15_noNarrator,np,355.589,356.558,0.969,358.182,77.570,
Track15_noNarrator,pau,356.558,356.593,0.036,358.182,34.975,
Track15_noNarrator,np,356.593,358.182,1.589,358.182,77.227,
Track3_noNarrator,np,0,3.118,3.118,328.283,79.602,
Track3_noNarrator,pau,3.118,3.361,0.243,328.283,38.572,
Track3_noNarrator,np,3.361,4.331,0.970,328.283,80.165,
Track3_noNarrator,pau,4.331,4.457,0.126,328.283,34.359,
Track3_noNarrator,np,4.457,6.163,1.707,328.283,78.017,
Track3_noNarrator,pau,6.163,6.196,0.032,328.283,39.745,
Track3_noNarrator,in,6.196,6.921,0.725,328.283,42.515,
Track3_noNarrator,uh,6.921,7.180,0.258,328.283,79.575,
Track3_noNarrator,pau,7.180,7.259,0.079,328.283,48.586,
Track3_noNarrator,np,7.259,8.316,1.057,328.283,80.375,
Track3_noNarrator,in,8.316,8.604,0.288,328.283,45.104,
Track3_noNarrator,pau,8.604,8.660,0.056,328.283,29.766,
Track3_noNarrator,np,8.660,9.940,1.280,328.283,80.209,
Track3_noNarrator,pau,9.940,10.003,0.063,328.283,46.633,
Track3_noNarrator,np,10.003,11.974,1.972,328.283,80.999,
Track3_noNarrator,pau,11.974,12.111,0.137,328.283,37.829,
Track3_noNarrator,np,12.111,13.902,1.791,328.283,79.880,
Track3_noNarrator,pau,13.902,14.000,0.097,328.283,30.938,
Track3_noNarrator,in,14.000,14.313,0.313,328.283,43.099,
Track3_noNarrator,pau,14.313,14.392,0.079,328.283,32.268,
Track3_noNarrator,np,14.392,14.716,0.324,328.283,76.827,
Track3_noNarrator,pau,14.716,14.792,0.076,328.283,34.100,
Track3_noNarrator,np,14.792,17.702,2.910,328.283,77.875,
Track3_noNarrator,pau,17.702,17.763,0.061,328.283,40.027,
Track3_noNarrator,in,17.763,18.163,0.400,328.283,41.231,
Track3_noNarrator,pau,18.163,18.235,0.072,328.283,36.196,
Track3_noNarrator,np,18.235,19.164,0.929,328.283,80.030,
Track3_noNarrator,pau,19.164,19.268,0.104,328.283,38.730,
Track3_noNarrator,uh,19.268,19.578,0.310,328.283,80.620,
Track3_noNarrator,np,19.578,22.999,3.422,328.283,79.315,
Track3_noNarrator,in,22.999,23.190,0.191,328.283,42.811,
Track3_noNarrator,pau,23.190,23.262,0.072,328.283,38.401,
Track3_noNarrator,np,23.262,25.534,2.271,328.283,78.669,
Track3_noNarrator,pau,25.534,25.840,0.306,328.283,30.150,
Track3_noNarrator,in,25.840,26.365,0.526,328.283,43.688,
Track3_noNarrator,pau,26.365,26.399,0.034,328.283,33.645,
Track3_noNarrator,np,26.399,31.498,5.099,328.283,79.171,
Track3_noNarrator,in,31.498,31.926,0.428,328.283,37.950,
Track3_noNarrator,pau,31.926,32.074,0.148,328.283,39.823,
Track3_noNarrator,np,32.074,32.366,0.292,328.283,80.517,
Track3_noNarrator,cl,32.366,32.412,0.047,328.283,41.803,
Track3_noNarrator,pau,32.412,32.520,0.108,328.283,35.029,
Track3_noNarrator,np,32.520,35.194,2.673,328.283,79.623,
Track3_noNarrator,in,35.194,35.475,0.281,328.283,47.439,
Track3_noNarrator,np,35.475,38.171,2.697,328.283,79.225,
Track3_noNarrator,pau,38.171,38.341,0.169,328.283,43.864,
Track3_noNarrator,np,38.341,39.860,1.519,328.283,79.314,
Track3_noNarrator,pau,39.860,40.040,0.180,328.283,27.723,
Track3_noNarrator,in,40.040,40.278,0.239,328.283,36.979,
Track3_noNarrator,np,40.278,41.859,1.581,328.283,79.261,
Track3_noNarrator,pau,41.859,41.982,0.123,328.283,31.030,
Track3_noNarrator,in,41.982,42.228,0.246,328.283,40.899,
Track3_noNarrator,pau,42.228,42.255,0.027,328.283,37.652,
Track3_noNarrator,np,42.255,42.546,0.291,328.283,80.367,
Track3_noNarrator,pau,42.546,42.607,0.062,328.283,33.718,
Track3_noNarrator,np,42.607,43.981,1.374,328.283,79.226,
Track3_noNarrator,pau,43.981,44.116,0.134,328.283,39.439,
Track3_noNarrator,np,44.116,45.241,1.126,328.283,80.132,
Track3_noNarrator,pau,45.241,45.311,0.070,328.283,38.480,
Track3_noNarrator,np,45.311,45.971,0.660,328.283,78.931,
Track3_noNarrator,pau,45.971,46.125,0.154,328.283,32.201,
Track3_noNarrator,in,46.125,46.676,0.551,328.283,34.729,
Track3_noNarrator,pau,46.676,46.732,0.056,328.283,30.452,
Track3_noNarrator,cl,46.732,46.756,0.024,328.283,44.515,
Track3_noNarrator,np,46.756,47.174,0.418,328.283,80.282,
Track3_noNarrator,pau,47.174,47.214,0.041,328.283,38.223,
Track3_noNarrator,np,47.214,50.915,3.701,328.283,78.875,
Track3_noNarrator,pau,50.915,51.024,0.109,328.283,30.284,
Track3_noNarrator,in,51.024,51.256,0.232,328.283,40.699,
Track3_noNarrator,pau,51.256,51.280,0.024,328.283,33.596,
Track3_noNarrator,np,51.280,51.761,0.481,328.283,81.567,
Track3_noNarrator,pau,51.761,51.790,0.029,328.283,39.577,
Track3_noNarrator,np,51.790,53.600,1.810,328.283,78.065,
Track3_noNarrator,cl,53.600,53.624,0.024,328.283,41.538,
Track3_noNarrator,in,53.624,53.980,0.356,328.283,38.015,
Track3_noNarrator,pau,53.980,54.055,0.075,328.283,33.946,
Track3_noNarrator,np,54.055,58.220,4.165,328.283,79.535,
Track3_noNarrator,pau,58.220,59.019,0.799,328.283,26.226,
Track3_noNarrator,in,59.019,59.560,0.541,328.283,31.161,
Track3_noNarrator,cl,59.560,59.579,0.019,328.283,45.102,
Track3_noNarrator,pau,59.579,59.625,0.045,328.283,29.091,
Track3_noNarrator,cl,59.625,59.686,0.062,328.283,41.391,
Track3_noNarrator,np,59.686,60.027,0.340,328.283,75.577,
Track3_noNarrator,pau,60.027,60.208,0.181,328.283,22.835,
Track3_noNarrator,in,60.208,60.612,0.403,328.283,37.224,
Track3_noNarrator,np,60.612,64.150,3.538,328.283,80.116,
Track3_noNarrator,in,64.150,64.670,0.520,328.283,33.382,
Track3_noNarrator,pau,64.670,65.085,0.415,328.283,24.151,
Track3_noNarrator,cl,65.085,65.098,0.013,328.283,32.483,
Track3_noNarrator,np,65.098,65.469,0.371,328.283,81.806,
Track3_noNarrator,pau,65.469,65.501,0.032,328.283,37.179,
Track3_noNarrator,uh,65.501,65.804,0.303,328.283,77.760,
Track3_noNarrator,np,65.804,66.702,0.898,328.283,79.958,
Track3_noNarrator,pau,66.702,66.884,0.181,328.283,38.814,
Track3_noNarrator,np,66.884,67.772,0.888,328.283,79.824,
Track3_noNarrator,pau,67.772,67.890,0.118,328.283,38.481,
Track3_noNarrator,np,67.890,68.837,0.947,328.283,77.703,
Track3_noNarrator,ex,68.837,68.957,0.120,328.283,48.685,
Track3_noNarrator,pau,68.957,69.406,0.449,328.283,28.354,
Track3_noNarrator,np,69.406,70.244,0.838,328.283,77.378,
Track3_noNarrator,pau,70.244,70.328,0.084,328.283,36.385,
Track3_noNarrator,np,70.328,74.923,4.595,328.283,78.954,
Track3_noNarrator,cl,74.923,74.975,0.052,328.283,37.146,
Track3_noNarrator,in,74.975,75.291,0.316,328.283,37.058,
Track3_noNarrator,np,75.291,76.512,1.221,328.283,78.371,
Track3_noNarrator,pau,76.512,76.640,0.128,328.283,37.963,
Track3_noNarrator,np,76.640,77.621,0.981,328.283,77.007,
Track3_noNarrator,pau,77.621,78.410,0.789,328.283,36.505,
Track3_noNarrator,np,78.410,79.998,1.588,328.283,79.290,
Track3_noNarrator,in,79.998,80.307,0.309,328.283,45.559,
Track3_noNarrator,pau,80.307,80.367,0.060,328.283,44.596,
Track3_noNarrator,np,80.367,84.130,3.763,328.283,78.225,
Track3_noNarrator,pau,84.130,84.192,0.062,328.283,32.709,
Track3_noNarrator,in,84.192,84.799,0.607,328.283,38.626,
Track3_noNarrator,pau,84.799,84.859,0.060,328.283,28.006,
Track3_noNarrator,uh,84.859,85.205,0.346,328.283,79.277,
Track3_noNarrator,np,85.205,87.860,2.655,328.283,80.245,
Track3_noNarrator,in,87.860,88.297,0.437,328.283,39.465,
Track3_noNarrator,np,88.297,91.812,3.515,328.283,80.974,
Track3_noNarrator,in,91.812,92.361,0.549,328.283,39.418,
Track3_noNarrator,pau,92.361,92.418,0.057,328.283,31.990,
Track3_noNarrator,np,92.418,96.675,4.257,328.283,80.163,
Track3_noNarrator,pau,96.675,97.394,0.719,328.283,36.147,
Track3_noNarrator,np,97.394,97.673,0.279,328.283,80.717,
Track3_noNarrator,pau,97.673,97.721,0.049,328.283,37.323,
Track3_noNarrator,np,97.721,99.475,1.753,328.283,79.496,
Track3_noNarrator,in,99.475,99.830,0.355,328.283,43.694,
Track3_noNarrator,pau,99.830,99.878,0.048,328.283,34.177,
Track3_noNarrator,np,99.878,102.960,3.082,328.283,78.997,
Track3_noNarrator,pau,102.960,103.132,0.172,328.283,33.652,
Track3_noNarrator,np,103.132,104.317,1.186,328.283,79.029,
Track3_noNarrator,pau,104.317,104.409,0.092,328.283,33.067,
Track3_noNarrator,in,104.409,105.121,0.711,328.283,41.063,
Track3_noNarrator,np,105.121,106.638,1.518,328.283,78.907,
Track3_noNarrator,uh,106.638,106.940,0.301,328.283,79.924,
Track3_noNarrator,np,106.940,107.544,0.604,328.283,80.694,
Track3_noNarrator,pau,107.544,107.583,0.039,328.283,37.833,
Track3_noNarrator,np,107.583,110.858,3.275,328.283,79.260,
Track3_noNarrator,in,110.858,111.291,0.433,328.283,40.368,
Track3_noNarrator,np,111.291,112.086,0.795,328.283,81.091,
Track3_noNarrator,pau,112.086,112.117,0.031,328.283,26.436,
Track3_noNarrator,in,112.117,112.475,0.358,328.283,40.994,
Track3_noNarrator,pau,112.475,112.531,0.057,328.283,32.034,
Track3_noNarrator,np,112.531,115.600,3.068,328.283,79.009,
Track3_noNarrator,pau,115.600,115.647,0.047,328.283,31.325,
Track3_noNarrator,in,115.647,116.071,0.425,328.283,39.936,
Track3_noNarrator,pau,116.071,116.119,0.048,328.283,33.617,
Track3_noNarrator,cl,116.119,116.126,0.007,328.283,40.003,
Track3_noNarrator,np,116.126,118.715,2.588,328.283,80.657,
Track3_noNarrator,um,118.715,119.053,0.339,328.283,76.755,
Track3_noNarrator,np,119.053,119.640,0.587,328.283,79.566,
Track3_noNarrator,pau,119.640,119.692,0.052,328.283,38.364,
Track3_noNarrator,np,119.692,122.726,3.033,328.283,79.720,
Track3_noNarrator,pau,122.726,122.769,0.044,328.283,33.957,
Track3_noNarrator,in,122.769,123.586,0.817,328.283,36.772,
Track3_noNarrator,np,123.586,127.726,4.140,328.283,78.637,
Track3_noNarrator,pau,127.726,128.494,0.768,328.283,24.948,
Track3_noNarrator,cl,128.494,128.622,0.128,328.283,28.623,
Track3_noNarrator,in,128.622,129.309,0.687,328.283,39.424,
Track3_noNarrator,pau,129.309,129.349,0.041,328.283,35.325,
Track3_noNarrator,np,129.349,129.945,0.595,328.283,81.788,
Track3_noNarrator,pau,129.945,130.002,0.057,328.283,37.814,
Track3_noNarrator,np,130.002,132.751,2.750,328.283,79.248,
Track3_noNarrator,in,132.751,132.862,0.110,328.283,40.088,
Track3_noNarrator,pau,132.862,132.925,0.063,328.283,37.948,
Track3_noNarrator,np,132.925,134.322,1.397,328.283,80.644,
Track3_noNarrator,pau,134.322,134.439,0.117,328.283,37.881,
Track3_noNarrator,np,134.439,135.126,0.687,328.283,78.061,
Track3_noNarrator,pau,135.126,135.589,0.463,328.283,30.379,
Track3_noNarrator,np,135.589,137.713,2.123,328.283,77.893,
Track3_noNarrator,pau,137.713,137.849,0.136,328.283,30.571,
Track3_noNarrator,in,137.849,138.160,0.311,328.283,46.175,
Track3_noNarrator,cl,138.160,138.189,0.029,328.283,42.194,
Track3_noNarrator,np,138.189,138.771,0.582,328.283,82.518,
Track3_noNarrator,cl,138.771,138.788,0.018,328.283,44.408,
Track3_noNarrator,pau,138.788,138.837,0.049,328.283,43.346,
Track3_noNarrator,np,138.837,138.980,0.143,328.283,76.975,
Track3_noNarrator,pau,138.980,139.051,0.071,328.283,33.493,
Track3_noNarrator,np,139.051,141.128,2.077,328.283,81.279,
Track3_noNarrator,pau,141.128,141.158,0.031,328.283,31.118,
Track3_noNarrator,in,141.158,141.371,0.212,328.283,42.791,
Track3_noNarrator,np,141.371,143.071,1.700,328.283,79.071,
Track3_noNarrator,pau,143.071,143.126,0.055,328.283,37.772,
Track3_noNarrator,np,143.126,146.753,3.627,328.283,78.124,
Track3_noNarrator,cl,146.753,146.782,0.029,328.283,54.435,
Track3_noNarrator,pau,146.782,146.972,0.190,328.283,32.011,
Track3_noNarrator,in,146.972,147.586,0.614,328.283,38.532,
Track3_noNarrator,np,147.586,152.596,5.009,328.283,78.743,
Track3_noNarrator,pau,152.596,152.711,0.115,328.283,34.898,
Track3_noNarrator,np,152.711,153.234,0.523,328.283,81.681,
Track3_noNarrator,pau,153.234,153.313,0.079,328.283,42.557,
Track3_noNarrator,np,153.313,154.129,0.815,328.283,79.687,
Track3_noNarrator,cl,154.129,154.161,0.032,328.283,30.117,
Track3_noNarrator,in,154.161,154.584,0.423,328.283,38.283,
Track3_noNarrator,pau,154.584,154.637,0.053,328.283,27.126,
Track3_noNarrator,np,154.637,158.473,3.835,328.283,79.082,
Track3_noNarrator,cl,158.473,158.488,0.015,328.283,42.864,
Track3_noNarrator,pau,158.488,158.554,0.066,328.283,27.023,
Track3_noNarrator,in,158.554,158.753,0.199,328.283,35.348,
Track3_noNarrator,pau,158.753,158.815,0.062,328.283,34.540,
Track3_noNarrator,np,158.815,161.087,2.272,328.283,79.924,
Track3_noNarrator,pau,161.087,162.051,0.964,328.283,34.854,
Track3_noNarrator,np,162.051,162.605,0.554,328.283,80.492,
Track3_noNarrator,pau,162.605,162.731,0.126,328.283,34.496,
Track3_noNarrator,np,162.731,163.232,0.501,328.283,79.809,
Track3_noNarrator,in,163.232,163.370,0.138,328.283,48.029,
Track3_noNarrator,pau,163.370,163.454,0.084,328.283,44.384,
Track3_noNarrator,np,163.454,164.469,1.015,328.283,79.399,
Track3_noNarrator,pau,164.469,164.506,0.037,328.283,40.058,
Track3_noNarrator,np,164.506,165.075,0.569,328.283,75.503,
Track3_noNarrator,pau,165.075,165.216,0.141,328.283,30.458,
Track3_noNarrator,in,165.216,165.545,0.329,328.283,46.360,
Track3_noNarrator,pau,165.545,165.569,0.024,328.283,26.476,
Track3_noNarrator,np,165.569,166.745,1.176,328.283,79.589,
Track3_noNarrator,pau,166.745,166.836,0.091,328.283,35.329,
Track3_noNarrator,np,166.836,168.142,1.306,328.283,76.239,
Track3_noNarrator,pau,168.142,168.577,0.436,328.283,24.680,
Track3_noNarrator,np,168.577,168.944,0.367,328.283,81.325,
Track3_noNarrator,pau,168.944,169.108,0.164,328.283,38.516,
Track3_noNarrator,np,169.108,169.333,0.225,328.283,81.090,
Track3_noNarrator,pau,169.333,169.390,0.057,328.283,35.111,
Track3_noNarrator,np,169.390,169.876,0.486,328.283,79.535,
Track3_noNarrator,pau,169.876,169.954,0.078,328.283,32.263,
Track3_noNarrator,np,169.954,173.110,3.156,328.283,79.320,
Track3_noNarrator,in,173.110,173.692,0.582,328.283,39.898,
Track3_noNarrator,np,173.692,175.876,2.184,328.283,79.245,
Track3_noNarrator,pau,175.876,175.970,0.094,328.283,41.195,
Track3_noNarrator,np,175.970,176.323,0.353,328.283,78.590,
Track3_noNarrator,pau,176.323,176.385,0.062,328.283,34.651,
Track3_noNarrator,np,176.385,178.377,1.993,328.283,78.469,
Track3_noNarrator,pau,178.377,178.632,0.254,328.283,22.874,
Track3_noNarrator,in,178.632,179.040,0.408,328.283,35.146,
Track3_noNarrator,cl,179.040,179.074,0.034,328.283,36.346,
Track3_noNarrator,np,179.074,180.312,1.238,328.283,77.919,
Track3_noNarrator,in,180.312,180.563,0.251,328.283,42.398,
Track3_noNarrator,pau,180.563,180.609,0.045,328.283,37.382,
Track3_noNarrator,np,180.609,184.528,3.919,328.283,79.333,
Track3_noNarrator,in,184.528,184.789,0.261,328.283,46.466,
Track3_noNarrator,pau,184.789,184.815,0.026,328.283,39.831,
Track3_noNarrator,np,184.815,187.056,2.241,328.283,79.646,
Track3_noNarrator,pau,187.056,187.075,0.019,328.283,30.225,
Track3_noNarrator,in,187.075,187.419,0.343,328.283,41.211,
Track3_noNarrator,np,187.419,190.447,3.028,328.283,79.004,
Track3_noNarrator,pau,190.447,190.860,0.413,328.283,24.697,
Track3_noNarrator,in,190.860,191.116,0.256,328.283,46.959,
Track3_noNarrator,pau,191.116,191.157,0.041,328.283,34.840,
Track3_noNarrator,np,191.157,193.559,2.403,328.283,79.216,
Track3_noNarrator,pau,193.559,194.086,0.527,328.283,33.142,
Track3_noNarrator,cl,194.086,194.105,0.019,328.283,37.027,
Track3_noNarrator,np,194.105,199.387,5.282,328.283,78.851,
Track3_noNarrator,pau,199.387,199.489,0.102,328.283,37.370,
Track3_noNarrator,in,199.489,200.185,0.695,328.283,42.900,
Track3_noNarrator,pau,200.185,200.210,0.026,328.283,33.169,
Track3_noNarrator,np,200.210,200.558,0.347,328.283,79.903,
Track3_noNarrator,pau,200.558,200.611,0.053,328.283,39.130,
Track3_noNarrator,np,200.611,203.236,2.625,328.283,79.006,
Track3_noNarrator,in,203.236,203.536,0.300,328.283,42.328,
Track3_noNarrator,pau,203.536,203.614,0.078,328.283,34.945,
Track3_noNarrator,np,203.614,203.870,0.256,328.283,79.635,
Track3_noNarrator,pau,203.870,203.940,0.070,328.283,37.439,
Track3_noNarrator,np,203.940,207.260,3.320,328.283,77.580,
Track3_noNarrator,in,207.260,207.521,0.261,328.283,38.263,
Track3_noNarrator,pau,207.521,207.611,0.091,328.283,29.635,
Track3_noNarrator,cl,207.611,207.631,0.019,328.283,33.502,
Track3_noNarrator,np,207.631,207.839,0.208,328.283,82.246,
Track3_noNarrator,pau,207.839,207.899,0.060,328.283,33.476,
Track3_noNarrator,np,207.899,209.157,1.258,328.283,80.018,
Track3_noNarrator,pau,209.157,209.833,0.676,328.283,27.324,
Track3_noNarrator,np,209.833,210.496,0.663,328.283,78.159,
Track3_noNarrator,in,210.496,210.838,0.342,328.283,41.109,
Track3_noNarrator,pau,210.838,210.899,0.062,328.283,32.357,
Track3_noNarrator,np,210.899,214.222,3.323,328.283,78.918,
Track3_noNarrator,pau,214.222,214.528,0.306,328.283,34.875,
Track3_noNarrator,np,214.528,217.088,2.560,328.283,78.116,
Track3_noNarrator,in,217.088,217.700,0.612,328.283,39.591,
Track3_noNarrator,pau,217.700,217.781,0.081,328.283,24.463,
Track3_noNarrator,np,217.781,221.384,3.603,328.283,78.933,
Track3_noNarrator,pau,221.384,221.426,0.042,328.283,43.115,
Track3_noNarrator,np,221.426,221.846,0.420,328.283,74.920,
Track3_noNarrator,pau,221.846,222.227,0.381,328.283,32.559,
Track3_noNarrator,np,222.227,223.800,1.573,328.283,77.872,
Track3_noNarrator,pau,223.800,223.981,0.181,328.283,26.463,
Track3_noNarrator,in,223.981,224.595,0.614,328.283,42.500,
Track3_noNarrator,pau,224.595,224.623,0.028,328.283,37.753,
Track3_noNarrator,np,224.623,226.481,1.858,328.283,79.682,
Track3_noNarrator,in,226.481,226.779,0.298,328.283,44.476,
Track3_noNarrator,pau,226.779,226.871,0.092,328.283,28.456,
Track3_noNarrator,np,226.871,229.983,3.112,328.283,79.329,
Track3_noNarrator,pau,229.983,230.123,0.139,328.283,29.270,
Track3_noNarrator,in,230.123,230.392,0.269,328.283,35.869,
Track3_noNarrator,pau,230.392,230.429,0.037,328.283,32.918,
Track3_noNarrator,np,230.429,232.053,1.624,328.283,78.296,
Track3_noNarrator,pau,232.053,232.369,0.316,328.283,23.591,
Track3_noNarrator,in,232.369,232.743,0.374,328.283,37.832,
Track3_noNarrator,in,232.743,232.785,0.042,328.283,31.162,
Track3_noNarrator,np,232.785,236.150,3.364,328.283,79.880,
Track3_noNarrator,pau,236.150,236.182,0.032,328.283,36.190,
Track3_noNarrator,in,236.182,236.420,0.238,328.283,36.996,
Track3_noNarrator,pau,236.420,236.462,0.042,328.283,29.161,
Track3_noNarrator,np,236.462,237.556,1.094,328.283,79.999,
Track3_noNarrator,pau,237.556,237.589,0.032,328.283,36.888,
Track3_noNarrator,in,237.589,237.767,0.178,328.283,34.085,
Track3_noNarrator,pau,237.767,238.297,0.530,328.283,26.229,
Track3_noNarrator,ex,238.297,238.509,0.212,328.283,34.747,
Track3_noNarrator,np,238.509,239.791,1.281,328.283,78.947,
Track3_noNarrator,pau,239.791,239.831,0.041,328.283,29.780,
Track3_noNarrator,in,239.831,240.136,0.305,328.283,40.895,
Track3_noNarrator,pau,240.136,240.194,0.058,328.283,35.131,
Track3_noNarrator,np,240.194,242.269,2.075,328.283,79.235,
Track3_noNarrator,pau,242.269,242.323,0.053,328.283,28.543,
Track3_noNarrator,in,242.323,242.621,0.298,328.283,41.412,
Track3_noNarrator,pau,242.621,242.708,0.087,328.283,29.331,
Track3_noNarrator,np,242.708,244.337,1.629,328.283,79.179,
Track3_noNarrator,pau,244.337,244.418,0.081,328.283,36.757,
Track3_noNarrator,np,244.418,245.782,1.363,328.283,76.562,
Track3_noNarrator,pau,245.782,245.843,0.062,328.283,34.549,
Track3_noNarrator,in,245.843,246.130,0.287,328.283,42.075,
Track3_noNarrator,pau,246.130,246.201,0.071,328.283,40.665,
Track3_noNarrator,np,246.201,249.547,3.346,328.283,79.025,
Track3_noNarrator,pau,249.547,250.589,1.042,328.283,21.674,
Track3_noNarrator,np,250.589,250.997,0.408,328.283,44.335,
Track3_noNarrator,pau,250.997,251.058,0.062,328.283,36.269,
Track3_noNarrator,np,251.058,253.139,2.080,328.283,80.010,
Track3_noNarrator,ex,253.139,253.215,0.076,328.283,45.460,
Track3_noNarrator,pau,253.215,253.332,0.117,328.283,39.655,
Track3_noNarrator,cl,253.332,253.366,0.034,328.283,40.958,
Track3_noNarrator,pau,253.366,253.395,0.029,328.283,36.835,
Track3_noNarrator,np,253.395,254.797,1.402,328.283,77.300,
Track3_noNarrator,pau,254.797,255.230,0.433,328.283,29.677,
Track3_noNarrator,np,255.230,255.607,0.377,328.283,77.643,
Track3_noNarrator,uh,255.607,255.906,0.300,328.283,78.857,
Track3_noNarrator,pau,255.906,255.950,0.044,328.283,40.163,
Track3_noNarrator,np,255.950,256.697,0.747,328.283,77.935,
Track3_noNarrator,pau,256.697,256.734,0.037,328.283,32.581,
Track3_noNarrator,in,256.734,256.977,0.243,328.283,43.030,
Track3_noNarrator,pau,256.977,257.002,0.024,328.283,36.697,
Track3_noNarrator,np,257.002,257.553,0.551,328.283,81.809,
Track3_noNarrator,pau,257.553,257.577,0.024,328.283,26.468,
Track3_noNarrator,in,257.577,257.812,0.235,328.283,46.773,
Track3_noNarrator,pau,257.812,257.838,0.026,328.283,41.569,
Track3_noNarrator,np,257.838,259.972,2.133,328.283,79.731,
Track3_noNarrator,pau,259.972,260.006,0.034,328.283,29.354,
Track3_noNarrator,in,260.006,260.347,0.342,328.283,38.562,
Track3_noNarrator,pau,260.347,260.401,0.053,328.283,31.367,
Track3_noNarrator,np,260.401,264.924,4.523,328.283,78.515,
Track3_noNarrator,pau,264.924,265.236,0.313,328.283,33.645,
