"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)"
"Track15_noNarrator","sil",167.619,167.854,0.235,358.182,46.858,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",167.854,169.677,1.823,358.182,78.78,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",169.677,170.534,0.857,358.182,26.639,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",170.534,174.367,3.832,358.182,77.292,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",174.367,174.411,0.044,358.182,29.185,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",174.411,174.897,0.486,358.182,40.7,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",174.897,175.284,0.387,358.182,75.555,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",175.284,176.055,0.772,358.182,79.094,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",176.055,176.156,0.1,358.182,26.172,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",176.156,176.992,0.836,358.182,75.303,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",176.992,177.399,0.407,358.182,77.935,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",177.399,177.633,0.234,358.182,74.024,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",177.633,179.18,1.547,358.182,76.479,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",179.18,179.325,0.146,358.182,28.221,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",179.325,179.894,0.569,358.182,43.124,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",179.894,180.113,0.219,358.182,23.499,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",180.113,182.333,2.22,358.182,78.437,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",182.333,182.474,0.141,358.182,25.289,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",182.474,182.855,0.382,358.182,39.763,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",182.855,183.129,0.274,358.182,76.632,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",183.129,185.332,2.202,358.182,79.843,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",185.332,185.494,0.162,358.182,25.706,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",185.494,185.675,0.181,358.182,61.98,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",185.675,187.105,1.43,358.182,79.272,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",187.105,187.569,0.463,358.182,40.75,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",187.569,187.617,0.049,358.182,29.335,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",187.617,190.255,2.638,358.182,78.336,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","ex",190.255,190.529,0.274,358.182,57.737,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",190.529,190.72,0.191,358.182,76.609,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",190.72,192.191,1.471,358.182,77.61,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",192.191,192.379,0.188,358.182,32.991,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",192.379,192.732,0.353,358.182,74.002,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",192.732,193.484,0.752,358.182,77.522,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",193.484,193.555,0.071,358.182,28.109,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",193.555,194.611,1.056,358.182,76.849,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",194.611,195.081,0.47,358.182,46.153,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",195.081,195.114,0.032,358.182,28.953,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",195.114,195.407,0.293,358.182,72.797,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",195.407,199.222,3.815,358.182,78.571,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",199.222,199.46,0.238,358.182,81.619,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",199.46,199.491,0.031,358.182,41.494,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",199.491,200.06,0.569,358.182,40.96,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",200.06,200.147,0.087,358.182,27.807,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",200.147,202.399,2.251,358.182,78.088,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",202.399,202.463,0.065,358.182,37.068,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",202.463,203.833,1.37,358.182,78.459,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",203.833,203.88,0.047,358.182,30.815,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",203.88,205.149,1.269,358.182,78.72,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",205.149,205.209,0.06,358.182,36.574,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",205.209,205.783,0.575,358.182,77.686,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",205.783,205.83,0.047,358.182,31.587,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",205.83,206.258,0.428,358.182,41.676,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",206.258,206.333,0.075,358.182,35.052,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",206.333,209.317,2.985,358.182,77.725,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",209.317,210.174,0.857,358.182,23.314,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",210.174,210.51,0.335,358.182,79.201,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",210.51,211.012,0.503,358.182,41.92,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",211.012,211.062,0.05,358.182,30.367,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",211.062,211.388,0.326,358.182,80.437,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",211.388,211.521,0.133,358.182,55.211,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",211.521,212.326,0.805,358.182,75.915,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",212.326,212.583,0.258,358.182,24.243,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",212.583,212.896,0.313,358.182,38.747,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",212.896,212.995,0.099,358.182,21.786,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",212.995,213.29,0.295,358.182,80.166,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",213.29,213.501,0.211,358.182,44.425,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",213.501,216.125,2.624,358.182,78.272,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",216.125,216.377,0.253,358.182,27.486,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",216.377,217.239,0.862,358.182,79.371,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",217.239,217.579,0.34,358.182,42.41,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",217.579,223.38,5.8,358.182,77.973,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",223.38,223.422,0.042,358.182,29.105,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",223.422,224.089,0.668,358.182,43.22,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",224.089,224.546,0.457,358.182,79.035,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",224.546,225.792,1.246,358.182,75.195,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",225.792,225.823,0.031,358.182,24.86,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",225.823,226.422,0.6,358.182,75.12,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","ex",226.422,226.669,0.246,358.182,48.141,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",226.669,229.43,2.761,358.182,77.043,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",229.43,230.01,0.58,358.182,43.058,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",230.01,230.26,0.25,358.182,76.78,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",230.26,231.297,1.037,358.182,78.133,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",231.297,231.574,0.277,358.182,81.943,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",231.574,232.618,1.044,358.182,79.927,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",232.618,232.686,0.068,358.182,27.808,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",232.686,233.102,0.416,358.182,39.514,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",233.102,233.135,0.032,358.182,27.562,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",233.135,233.348,0.214,358.182,75.945,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",233.348,233.625,0.277,358.182,79.799,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",233.625,236.015,2.389,358.182,78.069,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",236.015,236.044,0.029,358.182,23.74,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",236.044,236.637,0.593,358.182,36.048,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",236.637,236.781,0.144,358.182,42.402,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",236.781,239.85,3.069,358.182,80.128,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",239.85,239.913,0.063,358.182,28.983,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",239.913,240.331,0.418,358.182,38.886,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",240.331,240.382,0.05,358.182,30.659,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",240.382,240.78,0.399,358.182,80.295,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",240.78,242.983,2.202,358.182,79.279,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",242.983,243.023,0.041,358.182,34.321,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",243.023,243.438,0.415,358.182,41.85,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",243.438,243.465,0.028,358.182,33.121,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",243.465,243.72,0.254,358.182,77.328,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",243.72,246.514,2.794,358.182,78.514,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",246.514,246.572,0.058,358.182,29.814,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",246.572,247.166,0.594,358.182,77.854,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",247.166,247.24,0.075,358.182,26.995,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",247.24,247.84,0.599,358.182,77.842,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",247.84,247.906,0.066,358.182,32.941,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",247.906,249.118,1.212,358.182,78.708,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",249.118,249.151,0.032,358.182,32.472,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",249.151,249.554,0.403,358.182,80.4,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",249.554,249.812,0.258,358.182,78.705,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",249.812,250.259,0.447,358.182,45.014,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",250.259,251.154,0.895,358.182,79.255,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",251.154,251.509,0.355,358.182,79.677,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",251.509,252.374,0.864,358.182,76.844,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",252.374,252.417,0.044,358.182,34.405,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",252.417,253.218,0.8,358.182,79.213,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",253.218,253.25,0.032,358.182,36.034,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",253.25,253.613,0.363,358.182,41.849,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",253.613,253.718,0.105,358.182,25.268,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",253.718,257.75,4.032,358.182,79.492,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",257.75,257.792,0.042,358.182,29.97,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",257.792,258.794,1.002,358.182,37.526,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",258.794,258.875,0.081,358.182,23.297,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",258.875,259.123,0.248,358.182,79.129,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",259.123,260.704,1.582,358.182,77.982,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",260.704,260.785,0.081,358.182,34.103,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",260.785,262.978,2.193,358.182,77.921,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",262.978,263.061,0.083,358.182,36.782,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",263.061,264.442,1.381,358.182,77.868,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",264.442,264.481,0.039,358.182,31.941,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",264.481,264.899,0.418,358.182,41.344,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",264.899,264.935,0.036,358.182,35.821,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",264.935,265.34,0.406,358.182,76.97,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","ex",265.34,265.509,0.169,358.182,40.576,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",265.509,266.413,0.904,358.182,76.223,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",266.413,266.539,0.126,358.182,33.1,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",266.539,267.338,0.798,358.182,79.792,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",267.338,267.417,0.079,358.182,31.855,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",267.417,269.486,2.069,358.182,78.406,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",269.486,269.94,0.454,358.182,23.873,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",269.94,270.823,0.883,358.182,41.492,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",270.823,270.878,0.055,358.182,36.461,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",270.878,271.207,0.329,358.182,79.462,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",271.207,271.692,0.484,358.182,77.936,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",271.692,272.847,1.155,358.182,78.04,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",272.847,272.909,0.062,358.182,33.542,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",272.909,273.285,0.376,358.182,78.21,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","ex",273.285,273.827,0.543,358.182,48.217,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",273.827,273.858,0.031,358.182,52.469,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",273.858,274.6,0.742,358.182,79.706,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",274.6,274.704,0.104,358.182,35.059,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",274.704,276.397,1.693,358.182,78.599,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",276.397,276.426,0.029,358.182,32.412,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",276.426,276.828,0.402,358.182,40.554,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",276.828,277.901,1.073,358.182,77.618,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",277.901,277.986,0.084,358.182,31.094,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",277.986,278.213,0.227,358.182,79.042,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",278.213,278.263,0.05,358.182,29.628,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",278.263,278.616,0.353,358.182,41.937,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",278.616,278.69,0.075,358.182,26.419,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",278.69,280.56,1.869,358.182,77.718,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",280.56,280.616,0.057,358.182,32.408,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",280.616,281.195,0.578,358.182,37.959,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",281.195,281.326,0.131,358.182,22.625,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",281.326,281.726,0.4,358.182,80.338,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",281.726,282.055,0.329,358.182,80.029,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",282.055,283.344,1.289,358.182,79.586,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",283.344,283.503,0.159,358.182,78.43,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",283.503,283.732,0.228,358.182,73.967,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",283.732,283.983,0.251,358.182,38.107,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",283.983,285.937,1.954,358.182,76.13,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",285.937,286.41,0.473,358.182,45.444,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",286.41,286.45,0.041,358.182,35.762,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",286.45,286.567,0.117,358.182,75.073,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",286.567,287.557,0.99,358.182,77.146,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",287.557,287.748,0.191,358.182,30.154,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",287.748,290.418,2.67,358.182,77.945,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",290.418,291.006,0.588,358.182,30.262,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",291.006,295.09,4.084,358.182,76.497,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",295.09,295.506,0.416,358.182,44.977,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",295.506,295.545,0.039,358.182,28.35,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",295.545,297.416,1.871,358.182,79.263,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",297.416,297.8,0.384,358.182,21.086,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",297.8,298.308,0.509,358.182,41.834,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",298.308,298.349,0.041,358.182,31.774,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",298.349,298.673,0.324,358.182,78.48,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",298.673,300.314,1.641,358.182,78.557,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",300.314,300.741,0.428,358.182,36.577,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",300.741,300.801,0.06,358.182,27.907,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",300.801,303.901,3.1,358.182,78.051,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",303.901,304.217,0.316,358.182,44.016,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",304.217,304.419,0.203,358.182,28.628,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",304.419,306.283,1.863,358.182,78.513,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",306.283,306.32,0.037,358.182,41.941,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",306.32,306.69,0.369,358.182,79.13,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",306.69,306.973,0.284,358.182,79.136,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",306.973,307.171,0.198,358.182,63.86,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","uh",307.171,307.386,0.215,358.182,67.496,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",307.386,308.815,1.429,358.182,79.152,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",308.815,309.141,0.326,358.182,44.685,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",309.141,309.248,0.107,358.182,26.433,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",309.248,310.472,1.223,358.182,78.45,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",310.472,310.613,0.141,358.182,38.516,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",310.613,311.207,0.595,358.182,77.793,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",311.207,311.351,0.144,358.182,26.605,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",311.351,312.269,0.917,358.182,79.538,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",312.269,312.469,0.201,358.182,25.309,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",312.469,313.122,0.652,358.182,41.515,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","um",313.122,313.465,0.343,358.182,75.421,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","np",313.465,317.166,3.701,358.182,78.132,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","in",317.166,317.676,0.51,358.182,48.538,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
"Track15_noNarrator","sil",317.676,317.744,0.068,358.182,51.255,1098,88,358.18,300.51,3.07,3.65,0.274,126,31.006
